X,Y,objectid,cod_seg_pr,cod_via,cod_pr,distancia,lado,material,fecha_inst,leyen_front,estado,observacion,lat,lon,alt,key,fuente,fecha_fuente,fecha_act
-75.782138981089759,5.242125947269255,116,25085,2508,5,1000,2,1,1997-01-01T00:00:00.000Z,5/2508,0, ,5.24212595,-75.78213898,1793.6321,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.780887841698018,5.249962457601459,117,25086,2508,6,1007,2,1,1997-01-01T00:00:00.000Z,6/2508,0, ,5.24996246,-75.78088784,1845.0002,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.786078102593777,5.264792514242279,118,25088,2508,8,1068,2,1,1997-01-01T00:00:00.000Z,8/2508,0, ,5.26479251,-75.7860781,1901.4092,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.786402067424589,5.280572130685938,119,250810,2508,10,1028,2,1,1997-01-01T00:00:00.000Z,10/2508,0, ,5.28057213,-75.78640207,1931.7521,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.780945641998343,5.323593000047285,120,250816,2508,16,1008,2,1,1997-01-01T00:00:00.000Z,16/2508,0, ,5.323593,-75.78094564,2159.792,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.771852568604032,5.338388218768778,121,250818,2508,18,1001,2,1,1997-01-01T00:00:00.000Z,18/2508,0, ,5.33838822,-75.77185257,2115.7144,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.763813918825619,5.351560141661405,122,250820,2508,20,958,2,1,1997-01-01T00:00:00.000Z,20/2508,0, ,5.35156014,-75.76381392,2030.2546,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.756519814314245,5.363544281375966,123,250822,2508,22,995,2,1,1997-01-01T00:00:00.000Z,22/2508,0, ,5.36354428,-75.75651981,2036.8245,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.746467238686861,5.374010150286018,124,250824,2508,24,1021,2,1,1997-01-01T00:00:00.000Z,24/2508,0, ,5.37401015,-75.74646724,2019.8423,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.72183748265347,5.376282005822389,125,250828,2508,28,992,2,1,1997-01-01T00:00:00.000Z,28/2508,0, ,5.37628201,-75.72183748,2153.8731,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.734752807631637,5.376694444069797,126,250826,2508,26,1000,2,1,1997-01-01T00:00:00.000Z,26/2508,0, ,5.37669444,-75.73475281,2112.0979,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.710007516574606,5.381411680887259,127,250830,2508,30,992,2,1,1997-01-01T00:00:00.000Z,30/2508,0, ,5.38141168,-75.71000752,2084.7383,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.606494846709822,5.381501282821718,128,250862,2508,62,950,2,1,1997-01-01T00:00:00.000Z,62/2508,0, ,5.38150128,-75.60649485,713.8162,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.613879222025787,5.384238121607056,129,250860,2508,60,1060,2,1,1997-01-01T00:00:00.000Z,60/2508,0, ,5.38423812,-75.61387922,759.2244,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.624180182727542,5.392617086198554,130,250858,2508,58,996,2,1,1997-01-01T00:00:00.000Z,58/2508,0, ,5.39261709,-75.62418018,861.4254,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.713806858423794,5.395857861298317,131,250832,2508,32,1008,2,1,1997-01-01T00:00:00.000Z,32/2508,0, ,5.39585786,-75.71380686,1994.7644,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.598830649776104,5.396733249720071,132,250864,2508,64,1005,2,1,1997-01-01T00:00:00.000Z,64/2508,0, ,5.39673325,-75.59883065,704.4765,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.718183702914601,5.40634176137098,133,250834,2508,34,1013,2,1,1997-01-01T00:00:00.000Z,34/2508,0, ,5.40634176,-75.7181837,1890.0985,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.643757597109058,5.412259707078903,134,250854,2508,54,1018,2,1,1997-01-01T00:00:00.000Z,54/2508,0, ,5.41225971,-75.6437576,1085.4379,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.595399758228936,5.413882105629847,135,250866,2508,66,1001,2,1,1997-01-01T00:00:00.000Z,66/2508,0, ,5.41388211,-75.59539976,705.834,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.70728417497611,5.416378607816426,136,250836,2508,36,976,2,1,1997-01-01T00:00:00.000Z,36/2508,0, ,5.41637861,-75.70728418,1817.0957,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.647747160812926,5.428072044144359,137,250852,2508,52,1002,2,1,1997-01-01T00:00:00.000Z,52/2508,0, ,5.42807204,-75.64774716,1124.0686,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.288522536191394,7.011942369232848,138,6202108,6202,108,1010,2,1,, ,1, ,7.01194237,-76.28852254,377.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.368937783061824,13.381072216905798,139,03010,0301,0,0,2,1,, ,0,0,13.38107222,-81.36893778,278.471,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.36925298033546,13.372396088127207,140,03011,0301,1,0,1,1,, ,0,0,13.37239609,-81.36925298,293.4102,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.375681771869623,13.368695263654688,141,03012,0301,2,0,2,1,, ,0,0,13.36869526,-81.37568177,296.9024,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.383793039658983,13.366598185906783,142,03013,0301,3,0,1,1,, ,0,0,13.36659819,-81.38379304,279.157,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.527047178108148,8.241872474671025,143,700710,7007,10,0,2,1,, ,0, ,8.24187248,-73.52704718,223.3583,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.511945063572568,8.240173575083336,144,700712,7007,12,0,2,1,, ,0, ,8.24017358,-73.51194506,245.8065,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.498431375275231,8.233847368820191,145,700714,7007,14,0,2,1,, ,0, ,8.23384737,-73.49843137,297.2799,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.493568867405827,8.218483864247229,146,700716,7007,16,0,2,1,, ,0, ,8.21848386,-73.49356887,256.0764,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.481292391918359,8.226533345852998,147,700718,7007,18,0,2,1,, ,0, ,8.22653335,-73.48129239,311.6069,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.590661956163046,8.255239265921379,148,70072,7007,2,0,2,1,, ,0, ,8.25523927,-73.59066196,146.515,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.477463575446393,8.242993510816914,149,700720,7007,20,0,2,1,, ,0, ,8.24299351,-73.47746357,390.27,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.46159532194099,8.269053971632397,150,700724,7007,24,0,2,1,, ,0, ,8.26905397,-73.46159532,674.1212,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.453990455138552,8.280179885893638,151,700726,7007,26,0,2,1,, ,0, ,8.28017989,-73.45399045,812.7784,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.446236152690261,8.288627115608808,152,700728,7007,28,0,2,1,, ,0, ,8.28862712,-73.44623615,932.1179,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.441537327747099,8.3000525908166,153,700730,7007,30,0,2,1,, ,0, ,8.30005259,-73.44153733,1068.8848,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.390494447424004,13.361054496976658,154,03014,0301,4,0,2,1,, ,0,0,13.3610545,-81.39049445,254.3607,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.39313458616256,13.35269658637502,155,03015,0301,5,0,1,1,, ,0,0,13.35269659,-81.39313459,189.5651,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.393271439106201,13.344449355419332,156,03016,0301,6,0,2,1,, ,0,0,13.34444936,-81.39327144,111.1553,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.393289417089989,13.337950024067876,157,03017,0301,7,0,1,1,, ,0,0,13.33795002,-81.39328942,50.1435,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.386777198117073,13.333580471697779,158,03018,0301,8,0,2,1,, ,0,0,13.33358047,-81.3867772,72.1134,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.379656434319543,13.329913180155291,159,03019,0301,9,0,1,1,, ,0,0,13.32991318,-81.37965643,204.3401,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.362729545896215,13.334075211022581,160,030111,0301,11,0,1,1,, ,0,0,13.33407521,-81.36272955,319.8179,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.356876919412215,13.340470221718411,161,030112,0301,12,0,2,1,, ,0,0,13.34047022,-81.35687692,336.9497,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.356383228688273,13.349020744906072,162,030113,0301,13,0,1,1,, ,0,0,13.34902075,-81.35638323,336.5584,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.35908269755808,13.35718690342909,163,030114,0301,14,0,2,1,, ,0,0,13.3571869,-81.3590827,324.4926,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.361158862283176,13.365833691965999,164,030115,0301,15,0,1,1,, ,0,0,13.36583369,-81.36115886,308.5222,10-15mt,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-81.361352251597523,13.374390736303523,165,030116,0301,16,0,2,1,, ,0,0,13.37439074,-81.36135225,293.5572,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.113881942094253,10.074142796734838,166,25BL026,25BL02,6,0,2,1,, ,0, ,10.0741428,-75.11388194,124.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.08296584756782,3.697945268952299,167,450693,4506,93,0,1,1,, ,0, ,3.69794527,-75.08296585,338.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.080456241226557,3.715837823219164,168,450695,4506,95,0,1,1,, ,0, ,3.71583782,-75.08045624,318.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.077935449961714,3.733761422077693,169,450697,4506,97,0,1,1,, ,0, ,3.73376142,-75.07793545,312.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.075407130814781,3.751670378232983,170,450699,4506,99,0,1,1,, ,0, ,3.75167038,-75.07540713,323.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.414316339176693,2.644574123173362,171,45HL0110,45HL01,10,0,2,1,, ,0, ,2.64457412,-75.41431634,544.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.404215400051044,2.659337825022194,172,45HL0112,45HL01,12,0,2,1,, ,0, ,2.65933783,-75.4042154,539.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.400331478224601,2.674040038720767,173,45HL0114,45HL01,14,0,2,1,, ,0, ,2.67404004,-75.40033148,552.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.412745855887962,2.680349121726321,174,45HL0116,45HL01,16,0,2,1,, ,0, ,2.68034912,-75.41274586,573.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.419972683771093,2.694524661359399,175,45HL0118,45HL01,18,0,2,1,, ,0, ,2.69452466,-75.41997268,570.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.417619897227297,2.709253920242119,176,45HL0120,45HL01,20,0,2,1,, ,0, ,2.70925392,-75.4176199,570.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.452832136091018,2.609435749697966,177,45HL014,45HL01,4,0,2,1,, ,0, ,2.60943575,-75.45283214,603.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.44139047487856,2.62284796924787,178,45HL016,45HL01,6,0,2,1,, ,0, ,2.62284797,-75.44139047,565.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.428092586166969,2.634200133046323,179,45HL018,45HL01,8,0,2,1,, ,0, ,2.63420013,-75.42809259,557.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.40831369493857,2.651261422110367,180,45HL0111,45HL01,11,0,1,1,, ,0, ,2.65126142,-75.40831369,535.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.399315713606981,2.666877429843687,181,45HL0113,45HL01,13,0,1,1,, ,0, ,2.66687743,-75.39931571,529.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.408299405437347,2.67535807280127,182,45HL0115,45HL01,15,0,1,1,, ,0, ,2.67535807,-75.40829941,564.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.418572747435704,2.686375888979641,183,45HL0117,45HL01,17,0,1,1,, ,0, ,2.68637589,-75.41857275,570.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.416760264297636,2.701934122437843,184,45HL0119,45HL01,19,0,1,1,, ,0, ,2.70193412,-75.41676026,569.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.4228875479848,2.713573821668774,185,45HL0121,45HL01,21,0,1,1,, ,0, ,2.71357382,-75.42288755,570.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.430331115989773,2.713497669829073,186,45HL0122,45HL01,22,0,1,1,, ,0, ,2.71349767,-75.43033112,539.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.437462413432314,2.717286601857459,187,45HL0123,45HL01,23,0,1,1,, ,0, ,2.7172866,-75.43746241,490.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.457592157864596,2.602259997040833,188,45HL013,45HL01,3,0,1,1,, ,0, ,2.60226,-75.45759216,600.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.447665612278314,2.616591436392161,189,45HL015,45HL01,5,0,1,1,, ,0, ,2.61659144,-75.44766561,573.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.434442519992231,2.628449266905624,190,45HL017,45HL01,7,0,1,1,, ,0, ,2.62844927,-75.43444252,553.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.421385236046348,2.63983122237121,191,45HL019,45HL01,9,0,1,1,, ,0, ,2.63983122,-75.42138524,548.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.63164547295483,5.513316544686995,192,130774,1307,74,1023,2,1,1997-01-01T00:00:00.000Z,1307,2, ,5.51331655,-76.63164547,51.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.626668421801867,5.520347518574669,193,130775,1307,75,744,1,1,1998-03-01T00:00:00.000Z,1307,2, ,5.52034752,-76.62666842,44.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.626801986911559,5.526816691411907,194,130776,1307,76,1232,2,1,1998-03-01T00:00:00.000Z,1307,2, ,5.52681669,-76.62680199,45.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.630077860681766,5.531320121821239,195,130777,1307,77,793,1,1,1997-01-01T00:00:00.000Z,1307,2, ,5.53132012,-76.63007786,56.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.636911319895233,5.531821366878584,196,130778,1307,78,969,2,1,1997-01-01T00:00:00.000Z,1307,2, ,5.53182137,-76.63691132,45.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.634562655720273,5.53821569968959,197,130779,1307,79,896,1,1,2002-08-01T00:00:00.000Z,1307,2, ,5.5382157,-76.63456266,60.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.629001959245741,5.542568891817496,198,130780,1307,80,963,2,1,2002-08-01T00:00:00.000Z,1307,2, ,5.54256889,-76.62900196,73.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.623707538692798,5.547899810880176,199,130781,1307,81,943,1,1,2002-08-01T00:00:00.000Z,1307,2, ,5.54789981,-76.62370754,75.8,10-15mt,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.617772144133482,5.552269391969689,200,130782,1307,82,975,2,1,2002-08-01T00:00:00.000Z,1307,2, ,5.55226939,-76.61777214,79.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.616111081019724,5.560937933108893,201,130783,1307,83,940,1,1,2002-08-01T00:00:00.000Z,1307,2, ,5.56093793,-76.61611108,79.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.622168485659245,5.564910891558418,202,130784,1307,84,959,2,1,2002-08-01T00:00:00.000Z,1307,2, ,5.56491089,-76.62216849,77.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.626841039371911,5.571304507816024,203,130785,1307,85,924,1,1,2002-08-01T00:00:00.000Z,1307,2, ,5.57130451,-76.62684104,77.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.627493180335577,5.57935444958667,204,130786,1307,86,946,2,1,2002-08-01T00:00:00.000Z,1307,2, ,5.57935445,-76.62749318,76,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.628732161029944,5.586056789214695,205,130787,1307,87,1001,1,1,2002-08-01T00:00:00.000Z,1307,2, ,5.58605679,-76.62873216,63.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.631370972058519,5.590252282869653,206,130788,1307,88,974,2,1,2002-08-01T00:00:00.000Z,1307,2, ,5.59025228,-76.63137097,74.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.6374600063792,5.595327761093889,207,130789,1307,89,974,1,1,2006-10-01T00:00:00.000Z,1307,2, ,5.59532776,-76.63746001,72.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.640413923053231,5.601865492318788,208,130790,1307,90,874,2,1,2006-10-01T00:00:00.000Z,1307,2, ,5.60186549,-76.64041392,71.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.639937539271543,5.609282624569065,209,130791,1307,91,988,1,1,2002-08-01T00:00:00.000Z,1307,2, ,5.60928263,-76.63993754,62.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.626159265681977,5.29695910766362,210,130745,1307,45,998,1,1,,1307,2, ,5.29695911,-76.62615927,107.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.625936811376604,5.304431828139982,211,130746,1307,46,826,2,1,,1307,2, ,5.30443183,-76.62593681,110.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.626227571779552,5.313666702270397,212,130747,1307,47,1027,1,1,,1307,3, ,5.3136667,-76.62622757,106.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.62562822390683,5.322422588693875,213,130748,1307,48,972,2,1,,1307,2, ,5.32242259,-76.62562822,103.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.625464699982402,5.331282674018725,214,130749,1307,49,981,1,1,,1307,2, ,5.33128267,-76.6254647,100.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.625190738973572,5.339013831390036,215,130750,1307,50,847,2,1,2006-10-01T00:00:00.000Z,1307,3, ,5.33901383,-76.62519074,99.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.625076517286885,5.347319491866161,216,130751,1307,51,925,1,1,2002-08-01T00:00:00.000Z,1307,2, ,5.34731949,-76.62507652,98.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.621295228879973,5.355723633134783,217,130752,1307,52,1056,2,1,2002-08-01T00:00:00.000Z,1307,2, ,5.35572363,-76.62129523,96.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.052426938621622,2.199616510612774,218,240214,2402,14,828,2,1,, ,1, ,2.19961651,-76.05242694,2023.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.037291068990939,2.201842929907853,219,240216,2402,16,968,2,1,, ,1, ,2.20184293,-76.03729107,1927,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.023981682742019,2.211568708440446,220,240218,2402,18,1000,2,1,, ,1, ,2.21156871,-76.02398168,1841.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.119577111037358,2.216189004565275,221,24022,2402,2,982,2,1,, ,1, ,2.21618901,-76.11957711,2386.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.013585231125575,2.221853741867802,222,240220,2402,20,1002,2,1,, ,1, ,2.22185374,-76.01358523,1739.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.001213182976727,2.232123625214507,223,240222,2402,22,996,2,1,, ,1, ,2.23212363,-76.00121318,1617.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.988432244168422,2.238645322423056,224,240224,2402,24,1000,2,1,, ,1, ,2.23864532,-75.98843224,1495.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.977345508223038,2.250208327829944,225,240226,2402,26,1000,2,1,, ,1, ,2.25020833,-75.97734551,1390.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.969118444000301,2.264072500432258,226,240228,2402,28,1000,2,1,, ,1, ,2.2640725,-75.96911844,1287.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.968888249810419,2.277889967245339,227,240230,2402,30,1010,2,1,, ,1, ,2.27788997,-75.96888825,1247.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.960504778116928,2.289804063806391,228,240232,2402,32,987,2,1,, ,1, ,2.28980406,-75.96050478,1233.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.951349791036606,2.302280577581114,229,240234,2402,34,1130,2,1,, ,1, ,2.30228058,-75.95134979,1038.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.942928652983241,2.314302110692587,230,240236,2402,36,937,2,1,, ,1, ,2.31430211,-75.94292865,1180.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.940196702829383,2.331073889091074,231,240238,2402,38,1000,2,1,, ,1, ,2.33107389,-75.9401967,1152.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.109435239277488,2.207029975365015,232,24024,2402,4,983,2,1,, ,1, ,2.20702998,-76.10943524,2263.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-75.93039173613198,2.344691606430502,233,240240,2402,40,1040,2,1,, ,1, ,2.34469161,-75.93039174,1114.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
